"","ResponseID","Gender","Age","Image","Condition","Fit","Belonging","Norm_1","Norm_2","Norm_3","Norm_4","Norm_5","Norm_6","Norm_7","Norm_8","Ratio","Average_Face"
"744","R_1kLC3MGSpRPMWLN",1,18,"0men4",0,1,2,4,5,6,4,3,4,5,3,1,8
"745","R_1kLC3MGSpRPMWLN",1,18,"20men1",2,4,3,6,3,2,7,6,6,3,7,3,6
"746","R_1kLC3MGSpRPMWLN",1,18,"20men2",2,2,4,7,6,5,6,6,4,2,7,4,8
"747","R_1kLC3MGSpRPMWLN",1,18,"20men3",2,4,5,5,3,5,5,5,5,3,5,4,12
"748","R_1kLC3MGSpRPMWLN",1,18,"20men4",2,7,6,3,1,3,2,6,7,2,5,6,8
"749","R_1kLC3MGSpRPMWLN",1,18,"50men1",4,7,5,4,5,5,6,6,4,5,6,8,12
"750","R_1kLC3MGSpRPMWLN",1,18,"50men2",4,6,5,7,6,7,6,6,7,3,7,8,10
"751","R_1kLC3MGSpRPMWLN",1,18,"50men3",4,3,2,6,4,5,5,7,5,4,6,5,11
"752","R_1kLC3MGSpRPMWLN",1,18,"50men4",4,6,5,4,4,5,5,5,3,3,4,7,12
"753","R_1kLC3MGSpRPMWLN",1,18,"80men1",6,6,3,5,3,4,5,4,6,3,3,8,16
"754","R_1kLC3MGSpRPMWLN",1,18,"80men2",6,6,4,6,5,4,6,5,4,3,5,8,16
"755","R_1kLC3MGSpRPMWLN",1,18,"80men3",6,6,2,6,2,4,4,6,3,4,3,9,14
"756","R_1kLC3MGSpRPMWLN",1,18,"80men4",6,4,5,5,2,3,5,5,3,2,6,7,14
"757","R_1kLC3MGSpRPMWLN",1,18,"100men1",8,7,7,3,6,5,1,2,2,1,3,11,18
"758","R_1kLC3MGSpRPMWLN",1,18,"100men2",8,8,7,1,6,2,1,2,4,3,2,10,17
"759","R_1kLC3MGSpRPMWLN",1,18,"100men3",8,5,4,3,5,4,1,3,4,2,4,11,17
"760","R_1kLC3MGSpRPMWLN",1,18,"100men4",8,8,6,2,5,3,5,3,4,3,2,10,18
"761","R_25FVXEoXOt9DNB6",2,42,"0men1",0,4,4,7,1,7,7,7,7,1,7,6,5
"762","R_25FVXEoXOt9DNB6",2,42,"0men2",0,4,4,7,1,7,7,7,7,1,7,4,1
"763","R_25FVXEoXOt9DNB6",2,42,"0men3",0,5,5,7,1,7,7,7,7,1,7,1,1
"764","R_25FVXEoXOt9DNB6",2,42,"0men4",0,4,4,7,1,7,7,7,7,1,7,5,1
"765","R_25FVXEoXOt9DNB6",2,42,"20men1",2,3,3,5,5,5,5,5,5,5,5,6,5
"766","R_25FVXEoXOt9DNB6",2,42,"20men2",2,4,4,6,6,6,6,6,6,2,7,6,10
"767","R_25FVXEoXOt9DNB6",2,42,"20men3",2,4,4,4,4,4,4,4,4,4,4,8,5
"768","R_25FVXEoXOt9DNB6",2,42,"20men4",2,4,4,6,6,6,6,6,6,2,6,4,3
"769","R_25FVXEoXOt9DNB6",2,42,"50men1",4,5,4,5,5,5,5,5,5,5,5,4,9
"770","R_25FVXEoXOt9DNB6",2,42,"50men2",4,3,3,3,1,1,3,7,7,1,7,7,13
"771","R_25FVXEoXOt9DNB6",2,42,"50men3",4,4,4,5,5,5,5,5,5,5,5,4,17
"772","R_25FVXEoXOt9DNB6",2,42,"50men4",4,3,3,6,6,6,6,6,6,2,6,7,11
"773","R_25FVXEoXOt9DNB6",2,42,"80men1",6,4,4,5,1,1,7,7,7,1,7,8,11
"774","R_25FVXEoXOt9DNB6",2,42,"80men2",6,3,3,2,2,5,3,7,7,2,7,7,18
"775","R_25FVXEoXOt9DNB6",2,42,"80men3",6,4,4,2,7,7,1,7,7,6,7,8,16
"776","R_25FVXEoXOt9DNB6",2,42,"80men4",6,4,4,3,6,6,3,5,5,4,5,5,17
"777","R_25FVXEoXOt9DNB6",2,42,"100men1",8,1,1,1,1,7,1,7,7,1,7,8,15
"778","R_25FVXEoXOt9DNB6",2,42,"100men2",8,1,2,1,1,7,1,7,7,1,7,11,21
"779","R_25FVXEoXOt9DNB6",2,42,"100men3",8,1,1,2,6,6,2,6,6,6,6,11,21
"780","R_25FVXEoXOt9DNB6",2,42,"100men4",8,3,3,2,6,6,2,6,6,6,6,9,20
"781","R_2qa4CeWy7PmEz49",1,27,"0men1",0,1,1,6,3,3,3,5,5,5,5,1,5
"782","R_2qa4CeWy7PmEz49",1,27,"0men2",0,8,9,7,1,1,5,1,5,1,1,1,3
"783","R_2qa4CeWy7PmEz49",1,27,"0men3",0,7,6,7,3,3,3,5,1,1,1,1,8
"784","R_2qa4CeWy7PmEz49",1,27,"0men4",0,6,5,7,1,7,7,7,7,7,7,1,7
"785","R_2qa4CeWy7PmEz49",1,27,"20men1",2,9,8,5,4,4,4,6,7,7,7,6,8
"786","R_2qa4CeWy7PmEz49",1,27,"20men2",2,9,9,7,7,7,7,7,7,7,7,5,10
"787","R_2qa4CeWy7PmEz49",1,27,"20men3",2,5,5,5,5,5,5,5,5,5,5,8,8
"788","R_2qa4CeWy7PmEz49",1,27,"20men4",2,2,2,7,1,1,5,3,3,3,3,6,5
"789","R_2qa4CeWy7PmEz49",1,27,"50men1",4,7,9,3,5,4,4,5,6,6,5,6,1
"790","R_2qa4CeWy7PmEz49",1,27,"50men2",4,2,1,3,3,7,7,6,7,7,7,7,7
"791","R_2qa4CeWy7PmEz49",1,27,"50men3",4,5,6,3,4,3,3,4,5,5,4,4,11
"792","R_2qa4CeWy7PmEz49",1,27,"50men4",4,8,8,5,5,5,3,3,3,3,3,6,14
"793","R_2qa4CeWy7PmEz49",1,27,"80men1",6,8,5,7,7,5,5,3,3,3,3,7,10
"794","R_2qa4CeWy7PmEz49",1,27,"80men2",6,1,1,6,5,5,5,5,5,3,5,9,11
"795","R_2qa4CeWy7PmEz49",1,27,"80men3",6,7,3,5,5,5,5,1,1,1,1,10,15
"796","R_2qa4CeWy7PmEz49",1,27,"80men4",6,2,1,4,4,4,5,5,5,3,3,5,10
"797","R_2qa4CeWy7PmEz49",1,27,"100men1",8,7,7,1,1,1,1,2,1,1,2,11,11
"798","R_2qa4CeWy7PmEz49",1,27,"100men2",8,4,4,3,5,5,1,3,5,5,5,11,16
"799","R_2qa4CeWy7PmEz49",1,27,"100men3",8,8,8,1,6,1,3,4,3,3,3,11,11
"800","R_2qa4CeWy7PmEz49",1,27,"100men4",8,7,8,2,2,7,3,5,5,1,1,9,12
"941","R_3kk3DJMl18wSze5",2,67,"0men1",0,7,7,3,4,5,2,2,2,2,2,2,5
"942","R_3kk3DJMl18wSze5",2,67,"0men2",0,6,6,5,3,4,5,5,5,4,5,1,4
"943","R_3kk3DJMl18wSze5",2,67,"0men3",0,7,7,5,4,3,5,5,5,3,5,1,8
"944","R_3kk3DJMl18wSze5",2,67,"0men4",0,7,7,5,3,3,5,5,5,4,4,1,7
"945","R_3kk3DJMl18wSze5",2,67,"20men1",2,5,5,4,4,4,3,4,4,4,3,7,10
"946","R_3kk3DJMl18wSze5",2,67,"20men2",2,5,5,5,3,3,5,4,5,4,4,4,7
"947","R_3kk3DJMl18wSze5",2,67,"20men3",2,4,4,5,4,3,5,5,5,4,5,4,5
"948","R_3kk3DJMl18wSze5",2,67,"20men4",2,5,5,5,4,2,5,5,5,4,5,1,3
"949","R_3kk3DJMl18wSze5",2,67,"50men1",4,4,4,4,4,3,4,4,4,4,3,4,10
"950","R_3kk3DJMl18wSze5",2,67,"50men2",4,2,2,3,4,5,3,3,3,3,3,8,10
"951","R_3kk3DJMl18wSze5",2,67,"50men3",4,2,2,4,5,5,4,4,4,5,4,9,14
"952","R_3kk3DJMl18wSze5",2,67,"50men4",4,4,4,5,4,3,5,5,5,4,5,5,7
"953","R_3kk3DJMl18wSze5",2,67,"80men1",6,2,2,5,4,4,5,5,5,4,5,9,2
"954","R_3kk3DJMl18wSze5",2,67,"80men2",6,2,2,4,5,4,4,4,4,4,3,10,15
"955","R_3kk3DJMl18wSze5",2,67,"80men3",6,2,2,3,5,5,3,3,3,5,3,10,13
"956","R_3kk3DJMl18wSze5",2,67,"80men4",6,1,1,4,4,4,4,4,4,5,3,10,11
"957","R_3kk3DJMl18wSze5",2,67,"100men1",8,1,1,3,5,5,3,3,3,5,3,11,16
"958","R_3kk3DJMl18wSze5",2,67,"100men2",8,1,1,3,5,5,3,3,3,5,3,11,12
"959","R_3kk3DJMl18wSze5",2,67,"100men3",8,1,1,4,5,4,4,4,5,4,4,11,14
"960","R_3kk3DJMl18wSze5",2,67,"100men4",8,1,1,4,5,5,3,2,3,5,2,11,13
"961","R_6ul1MCFdyVCArrH",2,25,"0men1",0,4,1,7,1,5,7,5,6,1,7,1,3
"962","R_6ul1MCFdyVCArrH",2,25,"0men2",0,3,1,7,1,2,7,5,5,1,4,3,2
"963","R_6ul1MCFdyVCArrH",2,25,"0men3",0,4,1,7,1,2,7,3,5,1,6,1,5
"964","R_6ul1MCFdyVCArrH",2,25,"0men4",0,3,1,7,1,3,7,3,7,1,5,1,2
"965","R_6ul1MCFdyVCArrH",2,25,"20men1",2,6,6,5,4,2,5,3,5,5,3,3,2
"966","R_6ul1MCFdyVCArrH",2,25,"20men2",2,8,8,6,5,3,6,3,5,3,5,3,5
"967","R_6ul1MCFdyVCArrH",2,25,"20men3",2,9,9,7,5,3,7,5,6,1,4,9,2
"968","R_6ul1MCFdyVCArrH",2,25,"20men4",2,3,1,5,7,3,7,5,5,1,6,2,3
"969","R_6ul1MCFdyVCArrH",2,25,"50men1",4,9,9,6,5,3,7,5,5,1,5,4,4
"970","R_6ul1MCFdyVCArrH",2,25,"50men2",4,8,6,5,3,3,6,6,5,2,6,8,4
"971","R_6ul1MCFdyVCArrH",2,25,"50men3",4,4,3,4,5,2,4,3,5,4,3,4,3
"972","R_6ul1MCFdyVCArrH",2,25,"50men4",4,9,9,6,1,1,6,3,6,1,4,5,4
"973","R_6ul1MCFdyVCArrH",2,25,"80men1",6,7,7,5,5,2,6,5,5,3,4,6,1
"974","R_6ul1MCFdyVCArrH",2,25,"80men2",6,4,3,7,5,3,7,3,5,4,5,10,2
"975","R_6ul1MCFdyVCArrH",2,25,"80men3",6,6,7,1,1,5,1,3,5,1,5,10,5
"976","R_6ul1MCFdyVCArrH",2,25,"80men4",6,9,9,5,6,2,5,5,3,6,3,7,3
"977","R_6ul1MCFdyVCArrH",2,25,"100men1",8,4,1,1,1,5,1,3,5,1,1,11,3
"978","R_6ul1MCFdyVCArrH",2,25,"100men2",8,1,1,1,1,4,1,5,7,1,2,11,1
"979","R_6ul1MCFdyVCArrH",2,25,"100men3",8,1,1,1,1,3,1,3,5,1,5,11,2
"980","R_6ul1MCFdyVCArrH",2,25,"100men4",8,1,1,1,1,3,1,3,7,1,1,10,2
"981","R_2TvEyWwqxSFhGgC",2,33,"0men1",0,5,2,7,2,5,7,6,5,3,6,3,8
"982","R_2TvEyWwqxSFhGgC",2,33,"0men2",0,5,5,7,2,6,7,7,7,6,5,1,4
"983","R_2TvEyWwqxSFhGgC",2,33,"0men3",0,5,2,6,1,3,3,3,3,5,6,1,4
"984","R_2TvEyWwqxSFhGgC",2,33,"0men4",0,5,4,6,2,6,6,7,6,2,7,4,4
"985","R_2TvEyWwqxSFhGgC",2,33,"20men1",2,2,2,3,5,4,6,3,3,4,5,5,9
"986","R_2TvEyWwqxSFhGgC",2,33,"20men2",2,5,4,7,4,5,7,7,5,5,6,3,8
"987","R_2TvEyWwqxSFhGgC",2,33,"20men3",2,3,3,6,2,5,6,5,5,2,6,4,7
"988","R_2TvEyWwqxSFhGgC",2,33,"20men4",2,3,4,7,1,1,7,5,6,1,7,3,2
"989","R_2TvEyWwqxSFhGgC",2,33,"50men1",4,4,2,4,5,2,6,5,5,2,6,2,10
"990","R_2TvEyWwqxSFhGgC",2,33,"50men2",4,3,3,6,3,5,6,7,6,1,7,6,9
"991","R_2TvEyWwqxSFhGgC",2,33,"50men3",4,2,2,7,5,6,6,7,3,2,5,4,13
"992","R_2TvEyWwqxSFhGgC",2,33,"50men4",4,2,2,4,4,3,4,6,5,3,6,5,11
"993","R_2TvEyWwqxSFhGgC",2,33,"80men1",6,3,2,6,4,4,7,4,5,7,5,5,7
"994","R_2TvEyWwqxSFhGgC",2,33,"80men2",6,1,1,5,6,3,5,5,3,3,5,10,14
"995","R_2TvEyWwqxSFhGgC",2,33,"80men3",6,1,1,7,6,7,6,7,7,1,6,8,11
"996","R_2TvEyWwqxSFhGgC",2,33,"80men4",6,3,2,6,3,2,7,7,7,1,6,9,8
"997","R_2TvEyWwqxSFhGgC",2,33,"100men1",8,2,1,2,6,7,1,5,6,3,6,11,13
"998","R_2TvEyWwqxSFhGgC",2,33,"100men2",8,2,1,1,6,5,2,2,4,5,3,10,10
"999","R_2TvEyWwqxSFhGgC",2,33,"100men3",8,1,1,1,2,6,2,6,7,5,6,11,11
"1000","R_2TvEyWwqxSFhGgC",2,33,"100men4",8,1,1,1,1,3,1,5,6,1,6,8,16
"1001","R_1oHBRjhPR5uRuW8",2,58,"0men1",0,1,1,3,3,3,7,7,7,3,7,2,9
"1002","R_1oHBRjhPR5uRuW8",2,58,"0men2",0,3,3,1,1,1,7,7,7,1,7,3,8
"1003","R_1oHBRjhPR5uRuW8",2,58,"0men3",0,7,7,1,1,1,7,7,7,3,7,2,5
"1004","R_1oHBRjhPR5uRuW8",2,58,"0men4",0,8,8,3,3,3,7,7,7,3,7,3,3
"1005","R_1oHBRjhPR5uRuW8",2,58,"20men1",2,4,4,1,1,1,7,7,7,3,7,5,6
"1006","R_1oHBRjhPR5uRuW8",2,58,"20men2",2,7,7,3,3,3,7,7,7,3,7,2,8
"1007","R_1oHBRjhPR5uRuW8",2,58,"20men3",2,6,6,1,1,1,7,7,7,3,7,4,3
"1008","R_1oHBRjhPR5uRuW8",2,58,"20men4",2,6,6,1,1,1,7,7,7,3,7,1,3
"1009","R_1oHBRjhPR5uRuW8",2,58,"50men1",4,4,4,1,1,1,7,7,7,3,7,9,8
"1010","R_1oHBRjhPR5uRuW8",2,58,"50men2",4,3,3,1,1,1,7,7,7,3,7,5,13
"1011","R_1oHBRjhPR5uRuW8",2,58,"50men3",4,3,3,1,1,1,7,7,7,3,7,6,7
"1012","R_1oHBRjhPR5uRuW8",2,58,"50men4",4,1,1,1,1,1,7,7,7,3,7,5,13
"1013","R_1oHBRjhPR5uRuW8",2,58,"80men1",6,3,3,3,3,3,7,7,7,7,7,6,11
"1014","R_1oHBRjhPR5uRuW8",2,58,"80men2",6,1,1,1,1,1,7,7,7,2,7,8,12
"1015","R_1oHBRjhPR5uRuW8",2,58,"80men3",6,1,1,1,1,1,7,7,7,3,7,9,12
"1016","R_1oHBRjhPR5uRuW8",2,58,"80men4",6,1,1,3,3,3,7,7,7,3,7,6,3
"1017","R_1oHBRjhPR5uRuW8",2,58,"100men1",8,1,1,1,1,1,7,7,7,3,7,9,12
"1018","R_1oHBRjhPR5uRuW8",2,58,"100men2",8,1,1,1,1,1,7,7,7,3,7,10,15
"1019","R_1oHBRjhPR5uRuW8",2,58,"100men3",8,1,1,3,3,3,7,7,7,3,7,8,14
"1020","R_1oHBRjhPR5uRuW8",2,58,"100men4",8,1,1,1,1,1,7,7,7,2,7,9,10
"1021","R_3m2DncXUFn4fRWl",1,44,"0men1",0,5,5,1,3,3,6,4,7,4,5,2,2
"1022","R_3m2DncXUFn4fRWl",1,44,"0men2",0,7,6,2,3,4,5,4,7,4,5,3,6
"1023","R_3m2DncXUFn4fRWl",1,44,"0men3",0,7,7,2,4,3,6,4,7,4,6,1,4
"1024","R_3m2DncXUFn4fRWl",1,44,"0men4",0,4,4,4,4,2,6,5,7,5,5,1,3
"1025","R_3m2DncXUFn4fRWl",1,44,"20men1",2,3,3,1,2,3,6,4,7,4,5,3,5
"1026","R_3m2DncXUFn4fRWl",1,44,"20men2",2,6,6,2,3,4,4,5,6,4,5,3,4
"1027","R_3m2DncXUFn4fRWl",1,44,"20men3",2,6,6,5,3,3,5,5,7,5,5,3,4
"1028","R_3m2DncXUFn4fRWl",1,44,"20men4",2,6,6,2,4,3,6,4,7,4,6,2,3
"1029","R_3m2DncXUFn4fRWl",1,44,"50men1",4,5,6,2,3,3,5,4,7,4,5,6,5
"1030","R_3m2DncXUFn4fRWl",1,44,"50men2",4,4,5,2,3,5,5,4,7,4,5,6,4
"1031","R_3m2DncXUFn4fRWl",1,44,"50men3",4,6,5,1,3,3,6,5,7,4,6,5,4
"1032","R_3m2DncXUFn4fRWl",1,44,"50men4",4,6,7,3,5,3,6,3,6,3,6,2,6
"1033","R_3m2DncXUFn4fRWl",1,44,"80men1",6,7,7,2,3,5,6,4,7,4,6,4,5
"1034","R_3m2DncXUFn4fRWl",1,44,"80men2",6,3,3,2,3,4,5,4,7,4,5,8,4
"1035","R_3m2DncXUFn4fRWl",1,44,"80men3",6,4,5,1,4,3,6,4,7,4,5,10,6
"1036","R_3m2DncXUFn4fRWl",1,44,"80men4",6,6,7,3,4,3,5,4,7,4,6,7,3
"1037","R_3m2DncXUFn4fRWl",1,44,"100men1",8,5,4,1,4,3,6,4,7,4,5,11,4
"1038","R_3m2DncXUFn4fRWl",1,44,"100men2",8,5,6,1,4,3,6,4,7,3,6,11,2
"1039","R_3m2DncXUFn4fRWl",1,44,"100men3",8,5,4,1,5,3,5,4,7,4,5,11,3
"1040","R_3m2DncXUFn4fRWl",1,44,"100men4",8,6,6,1,3,3,5,5,7,5,5,11,3
"1041","R_2OPwvQvgPOKvJi0",2,54,"0men1",0,9,9,5,3,4,7,3,3,1,3,1,5
"1042","R_2OPwvQvgPOKvJi0",2,54,"0men2",0,9,9,7,7,6,7,7,7,1,7,1,4
"1043","R_2OPwvQvgPOKvJi0",2,54,"0men3",0,9,9,7,7,7,7,7,7,1,7,1,3
"1044","R_2OPwvQvgPOKvJi0",2,54,"0men4",0,9,9,7,7,7,7,4,5,1,7,1,5
"1045","R_2OPwvQvgPOKvJi0",2,54,"20men1",2,5,4,5,5,5,6,3,3,2,2,3,5
"1046","R_2OPwvQvgPOKvJi0",2,54,"20men2",2,7,7,7,1,1,4,7,7,1,7,3,7
"1047","R_2OPwvQvgPOKvJi0",2,54,"20men3",2,5,5,7,3,3,7,6,7,1,7,3,6
"1048","R_2OPwvQvgPOKvJi0",2,54,"20men4",2,7,7,7,1,1,7,7,7,1,7,6,5
"1049","R_2OPwvQvgPOKvJi0",2,54,"50men1",4,7,7,5,1,1,5,7,7,1,7,4,4
"1050","R_2OPwvQvgPOKvJi0",2,54,"50men2",4,5,5,5,2,3,4,4,4,3,3,5,7
"1051","R_2OPwvQvgPOKvJi0",2,54,"50men3",4,4,3,5,3,3,5,4,5,2,3,6,6
"1052","R_2OPwvQvgPOKvJi0",2,54,"50men4",4,7,7,3,4,4,3,3,3,4,2,6,8
"1053","R_2OPwvQvgPOKvJi0",2,54,"80men1",6,4,3,5,3,1,3,5,3,4,2,5,8
"1054","R_2OPwvQvgPOKvJi0",2,54,"80men2",6,2,2,3,5,5,2,3,3,4,3,5,7
"1055","R_2OPwvQvgPOKvJi0",2,54,"80men3",6,2,2,3,4,3,2,3,3,3,2,10,6
"1056","R_2OPwvQvgPOKvJi0",2,54,"80men4",6,4,4,5,3,2,4,5,5,3,5,7,7
"1057","R_2OPwvQvgPOKvJi0",2,54,"100men1",8,1,1,1,7,7,1,1,5,6,1,11,6
"1058","R_2OPwvQvgPOKvJi0",2,54,"100men2",8,1,1,1,7,3,2,4,5,3,3,11,7
"1059","R_2OPwvQvgPOKvJi0",2,54,"100men3",8,1,1,3,4,4,1,3,2,3,2,11,6
"1060","R_2OPwvQvgPOKvJi0",2,54,"100men4",8,1,1,3,5,3,2,3,3,4,2,11,9
"1061","R_SZ8tEPHSvy5bNsZ",1,57,"0men1",0,8,1,7,5,1,7,7,6,1,7,1,2
"1062","R_SZ8tEPHSvy5bNsZ",1,57,"0men2",0,2,2,7,5,4,7,7,7,2,6,1,1
"1063","R_SZ8tEPHSvy5bNsZ",1,57,"0men3",0,9,1,7,1,1,7,7,7,1,7,1,4
"1064","R_SZ8tEPHSvy5bNsZ",1,57,"0men4",0,6,7,7,7,1,7,6,6,1,6,1,5
"1065","R_SZ8tEPHSvy5bNsZ",1,57,"20men1",2,7,5,7,7,2,7,7,7,1,6,3,8
"1066","R_SZ8tEPHSvy5bNsZ",1,57,"20men2",2,7,5,5,5,2,6,6,6,2,5,3,9
"1067","R_SZ8tEPHSvy5bNsZ",1,57,"20men3",2,6,6,5,2,1,4,2,5,2,6,3,7
"1068","R_SZ8tEPHSvy5bNsZ",1,57,"20men4",2,4,2,4,1,1,5,5,5,2,6,3,7
"1069","R_SZ8tEPHSvy5bNsZ",1,57,"50men1",4,5,7,4,4,1,4,4,5,1,4,5,4
"1070","R_SZ8tEPHSvy5bNsZ",1,57,"50men2",4,6,7,4,3,5,3,5,6,3,5,5,6
"1071","R_SZ8tEPHSvy5bNsZ",1,57,"50men3",4,5,5,4,5,3,2,5,5,3,5,5,5
"1072","R_SZ8tEPHSvy5bNsZ",1,57,"50men4",4,7,7,4,1,1,4,6,6,1,1,7,9
"1073","R_SZ8tEPHSvy5bNsZ",1,57,"80men1",6,9,9,4,3,2,5,6,6,3,5,9,9
"1074","R_SZ8tEPHSvy5bNsZ",1,57,"80men2",6,9,9,5,3,1,5,3,5,2,5,9,8
"1075","R_SZ8tEPHSvy5bNsZ",1,57,"80men3",6,9,9,2,3,3,2,3,5,4,6,10,3
"1076","R_SZ8tEPHSvy5bNsZ",1,57,"80men4",6,8,7,5,3,3,5,5,5,3,5,6,8
"1077","R_SZ8tEPHSvy5bNsZ",1,57,"100men1",8,9,9,1,5,4,1,1,6,6,3,11,8
"1078","R_SZ8tEPHSvy5bNsZ",1,57,"100men2",8,9,9,4,5,5,3,3,3,5,3,11,9
"1079","R_SZ8tEPHSvy5bNsZ",1,57,"100men3",8,9,9,2,6,5,1,5,6,6,5,11,7
"1080","R_SZ8tEPHSvy5bNsZ",1,57,"100men4",8,9,9,1,6,4,1,2,6,6,4,11,8
"1081","R_2dRRhHt5NJ1UflO",2,50,"0men1",0,8,5,6,1,6,6,7,7,1,7,3,6
"1082","R_2dRRhHt5NJ1UflO",2,50,"0men2",0,8,7,5,1,1,7,7,7,1,7,1,5
"1083","R_2dRRhHt5NJ1UflO",2,50,"0men3",0,8,7,6,1,1,7,7,7,1,7,1,8
"1084","R_2dRRhHt5NJ1UflO",2,50,"0men4",0,8,8,5,1,1,7,7,7,1,7,3,5
"1085","R_2dRRhHt5NJ1UflO",2,50,"20men1",2,2,4,5,1,1,6,7,7,1,7,2,7
"1086","R_2dRRhHt5NJ1UflO",2,50,"20men2",2,7,8,6,1,1,7,7,7,1,7,5,15
"1087","R_2dRRhHt5NJ1UflO",2,50,"20men3",2,5,6,5,1,1,7,7,7,1,7,2,7
"1088","R_2dRRhHt5NJ1UflO",2,50,"20men4",2,6,7,5,3,2,6,7,7,1,7,3,8
"1089","R_2dRRhHt5NJ1UflO",2,50,"50men1",4,6,7,6,1,1,7,7,7,1,7,4,6
"1090","R_2dRRhHt5NJ1UflO",2,50,"50men2",4,3,6,7,1,1,7,7,7,1,7,5,5
"1091","R_2dRRhHt5NJ1UflO",2,50,"50men3",4,5,6,7,1,1,7,7,7,1,7,6,9
"1092","R_2dRRhHt5NJ1UflO",2,50,"50men4",4,7,7,6,1,1,7,7,7,1,7,3,15
"1093","R_2dRRhHt5NJ1UflO",2,50,"80men1",6,8,6,7,1,1,7,7,7,1,7,4,11
"1094","R_2dRRhHt5NJ1UflO",2,50,"80men2",6,6,7,6,1,1,7,7,7,1,7,2,5
"1095","R_2dRRhHt5NJ1UflO",2,50,"80men3",6,7,6,5,1,1,7,7,7,1,7,9,11
"1096","R_2dRRhHt5NJ1UflO",2,50,"80men4",6,5,5,7,1,1,7,7,7,1,7,10,7
"1097","R_2dRRhHt5NJ1UflO",2,50,"100men1",8,7,7,5,1,1,7,7,7,1,7,11,12
"1098","R_2dRRhHt5NJ1UflO",2,50,"100men2",8,3,3,7,1,7,7,7,7,1,7,11,14
"1099","R_2dRRhHt5NJ1UflO",2,50,"100men3",8,4,6,6,1,1,7,7,7,1,7,10,11
"1100","R_2dRRhHt5NJ1UflO",2,50,"100men4",8,4,4,7,1,1,7,7,7,1,7,10,14
"1101","R_3OiuSyRdQK6zEXa",1,45,"0men1",0,1,1,7,1,1,7,7,7,1,7,2,8
"1102","R_3OiuSyRdQK6zEXa",1,45,"0men2",0,1,1,7,1,1,7,5,5,1,5,6,2
"1103","R_3OiuSyRdQK6zEXa",1,45,"0men3",0,1,1,7,1,1,7,5,5,1,5,1,5
"1104","R_3OiuSyRdQK6zEXa",1,45,"0men4",0,1,1,7,1,1,7,5,5,1,5,3,4
"1105","R_3OiuSyRdQK6zEXa",1,45,"20men1",2,5,5,4,3,4,6,5,5,1,5,4,8
"1106","R_3OiuSyRdQK6zEXa",1,45,"20men2",2,5,5,6,5,5,7,5,5,1,5,2,8
"1107","R_3OiuSyRdQK6zEXa",1,45,"20men3",2,5,5,6,4,4,6,5,5,2,5,4,6
"1108","R_3OiuSyRdQK6zEXa",1,45,"20men4",2,6,6,6,4,4,6,5,5,2,5,3,6
"1109","R_3OiuSyRdQK6zEXa",1,45,"50men1",4,6,6,4,4,3,5,5,5,3,5,7,11
"1110","R_3OiuSyRdQK6zEXa",1,45,"50men2",4,6,6,4,3,3,4,5,5,4,5,7,9
"1111","R_3OiuSyRdQK6zEXa",1,45,"50men3",4,7,7,4,4,3,4,5,5,4,5,6,9
"1112","R_3OiuSyRdQK6zEXa",1,45,"50men4",4,6,6,4,3,3,4,5,5,3,5,8,10
"1113","R_3OiuSyRdQK6zEXa",1,45,"80men1",6,7,7,3,5,4,2,5,5,5,5,8,10
"1114","R_3OiuSyRdQK6zEXa",1,45,"80men2",6,7,7,2,4,4,2,5,5,5,5,9,11
"1115","R_3OiuSyRdQK6zEXa",1,45,"80men3",6,7,7,2,5,5,3,5,5,4,5,10,12
"1116","R_3OiuSyRdQK6zEXa",1,45,"80men4",6,7,7,4,5,3,3,5,5,3,4,7,10
"1117","R_3OiuSyRdQK6zEXa",1,45,"100men1",8,8,8,1,1,1,1,5,5,1,5,11,15
"1118","R_3OiuSyRdQK6zEXa",1,45,"100men2",8,8,8,1,1,1,1,5,5,1,5,11,15
"1119","R_3OiuSyRdQK6zEXa",1,45,"100men3",8,8,8,1,1,1,1,5,5,1,5,11,15
"1120","R_3OiuSyRdQK6zEXa",1,45,"100men4",8,8,8,3,3,3,3,5,5,3,5,10,12
"1121","R_2TnsLUcNhnriEP2",1,43,"0men1",0,6,4,2,3,3,4,5,4,3,4,1,5
"1122","R_2TnsLUcNhnriEP2",1,43,"0men2",0,6,7,2,5,4,3,3,5,4,5,1,8
"1123","R_2TnsLUcNhnriEP2",1,43,"0men3",0,4,3,5,5,7,7,7,1,1,7,1,5
"1124","R_2TnsLUcNhnriEP2",1,43,"0men4",0,6,5,5,5,4,5,5,4,4,5,3,1
"1125","R_2TnsLUcNhnriEP2",1,43,"20men1",2,6,4,3,5,4,5,5,4,6,4,6,4
"1126","R_2TnsLUcNhnriEP2",1,43,"20men2",2,6,3,5,5,6,6,5,4,2,5,4,2
"1127","R_2TnsLUcNhnriEP2",1,43,"20men3",2,6,4,6,5,7,7,2,1,1,7,4,5
"1128","R_2TnsLUcNhnriEP2",1,43,"20men4",2,5,3,3,2,4,3,4,3,4,2,4,6
"1129","R_2TnsLUcNhnriEP2",1,43,"50men1",4,7,4,5,4,3,4,3,5,4,5,7,5
"1130","R_2TnsLUcNhnriEP2",1,43,"50men2",4,7,6,5,4,3,5,6,3,4,3,8,2
